cancion_id,instrumento,tamano_segmento,grado_polinomio,f_nota,f_volumen,f_dura
1,32,512,5,122.102180,255.385803,20.525333
1,32,512,6,387.695038,808.737610,245.190948
1,32,512,7,182.892242,380.967987,98.284119
1,32,1024,2,595.165527,1351.736938,178.483551
1,32,1024,3,338.845306,732.884949,95.986458
1,32,1024,4,247.407379,524.758972,51.576221
1,32,1024,5,186.160660,399.121216,33.416527
1,32,1024,6,181.901764,382.843567,62.382717
1,32,1024,7,220.941879,463.069427,104.070732
1,32,2048,2,1757.069458,3981.116943,709.356750
1,32,2048,3,970.052002,2250.227295,309.304108
1,32,2048,4,648.056274,1460.232910,199.771820
1,32,2048,5,519.485168,1169.401978,155.426819
1,32,2048,6,463.844299,1001.236877,195.853775
1,32,2048,7,-nan,-nan,-nan
1,57,8,2,11.345514,22.747492,1.311686
1,57,8,3,6.317093,12.757837,0.605740
1,57,8,4,3.683325,7.401716,4.678114
1,57,8,5,26.688622,54.197956,84.983803
1,57,8,6,1525.085938,3097.338623,4874.084961
1,57,8,7,15921.351562,32334.962891,50883.550781
1,57,16,2,21.875341,43.842354,3.995372
1,57,16,3,14.181177,28.463717,1.593438
1,57,16,4,11.033318,22.188904,3.290901
1,57,16,5,39.031086,79.241722,121.836418
1,57,16,6,474.857605,964.403076,1517.538940
1,57,16,7,7732.500000,15704.037109,24713.083984
1,57,32,2,43.138054,86.191574,9.267608
1,57,32,3,27.398905,54.915203,4.317312
1,57,32,4,19.900812,39.985107,3.875495
1,57,32,5,46.888317,95.037567,140.183502
1,57,32,6,536.786865,1090.181030,1715.098145
1,57,32,7,167886.406250,340946.062500,536847.562500
1,57,64,2,91.251045,181.561935,29.275120
1,57,64,3,52.871452,105.657036,11.299410
1,57,64,4,39.106445,77.569923,8.257072
1,57,64,5,62.297779,125.972588,172.048279
1,57,64,6,751.799072,1526.817505,2400.966797
1,57,64,7,233589.937500,474355.312500,746112.000000
1,57,128,2,153.647247,303.260559,68.981941
1,57,128,3,106.473755,212.703217,31.782101
1,57,128,4,70.728371,141.335648,18.737381
1,57,128,5,66.074104,132.946991,99.173920
1,57,128,6,348.740143,707.968567,1103.793579
1,57,128,7,2752.907959,5591.043945,8795.079102
1,57,256,2,368.899963,728.760071,282.761475
1,57,256,3,208.053345,406.531372,108.237236
1,57,256,4,156.214340,309.593018,70.778885
1,57,256,5,133.841736,267.255981,182.595978
1,57,256,6,675.281372,1371.058472,2135.075195
1,57,256,7,5354.175781,10873.904297,17092.970703
1,57,512,2,716.200562,1436.658325,614.293457
1,57,512,3,430.737732,846.731018,303.931274
1,57,512,4,332.892822,653.322754,175.120117
1,57,512,5,264.770416,517.668884,222.836838
1,57,512,6,1189.390015,2413.729980,3709.947266
1,57,512,7,514.093933,1037.104980,1475.722534
1,57,1024,2,1232.500000,2520.601318,1367.221313
1,57,1024,3,794.451294,1622.081299,717.765015
1,57,1024,4,578.561279,1160.796265,414.121277
1,57,1024,5,464.794678,919.079956,330.047363
1,57,1024,6,484.176849,964.378296,889.828857
1,57,1024,7,616.532349,1237.343384,1536.514282
1,57,2048,2,2171.136475,4466.180176,3572.332764
1,57,2048,3,1507.786499,3112.260010,1615.163086
1,57,2048,4,1157.576416,2434.831787,1282.452393
1,57,2048,5,853.075745,1773.507812,722.303589
1,57,2048,6,1064.969360,2184.864502,2593.291016
1,57,2048,7,-nan,-nan,-nan
2,-1,8,2,23.887564,45.738064,0.027518
2,-1,8,3,15.621669,30.135349,0.016816
2,-1,8,4,7.331051,14.034766,0.008918
2,-1,8,5,6.940197,14.250918,0.037173
2,-1,8,6,214.337067,508.645386,2.097386
2,-1,8,7,2236.799316,5308.153320,21.895184
2,-1,16,2,30.977783,59.407009,0.051024
2,-1,16,3,30.281519,57.927589,0.035917
2,-1,16,4,27.452806,52.519650,0.030456
2,-1,16,5,23.638222,45.998699,0.057652
2,-1,16,6,67.967079,160.105621,0.652949
2,-1,16,7,1085.949707,2577.039062,10.632789
2,-1,32,2,35.255878,67.971886,0.065213
2,-1,32,3,33.078655,63.626831,0.051760
2,-1,32,4,31.510012,60.445042,0.040935
2,-1,32,5,31.578426,61.160015,0.069915
2,-1,32,6,81.056145,187.754196,0.738703
2,-1,32,7,22019.103516,52042.253906,227.737427
2,-1,64,2,43.411011,84.647202,0.086342
2,-1,64,3,38.809883,75.986938,0.068322
2,-1,64,4,36.563419,71.116364,0.058290
2,-1,64,5,36.606331,71.888435,0.090247
2,-1,64,6,110.958519,259.244965,1.034636
2,-1,64,7,32762.333984,77572.937500,320.760803
2,-1,128,2,48.940552,95.032043,0.865710
2,-1,128,3,44.541653,86.796181,0.232926
2,-1,128,4,42.459644,82.809303,0.228399
2,-1,128,5,40.292915,78.952118,0.134683
2,-1,128,6,61.965004,137.448105,0.490835
2,-1,128,7,387.106445,918.221130,3.785930
2,-1,256,2,57.935650,112.150711,1.543282
2,-1,256,3,50.364815,97.678024,0.863125
2,-1,256,4,47.452637,92.195892,0.373148
2,-1,256,5,46.512215,91.058540,0.292901
2,-1,256,6,103.133041,237.620605,0.953077
2,-1,256,7,748.499329,1777.220337,7.344313
2,-1,512,2,79.079369,151.612885,1.929220
2,-1,512,3,60.022373,116.013550,1.493737
2,-1,512,4,53.283691,103.261040,1.021800
2,-1,512,5,51.069481,99.645325,0.613402
2,-1,512,6,169.585785,397.863434,1.624461
2,-1,512,7,80.743286,179.804916,0.760136
2,-1,1024,2,141.389252,273.423615,2.131624
2,-1,1024,3,87.862526,167.503387,1.897315
2,-1,1024,4,68.063477,131.320190,1.586828
2,-1,1024,5,60.131203,116.410309,1.256981
2,-1,1024,6,66.757454,138.990372,1.042719
2,-1,1024,7,85.761299,188.997482,1.224115
2,-1,2048,2,369.662170,737.585083,2.246158
2,-1,2048,3,165.384659,323.927368,2.116779
2,-1,2048,4,124.997078,242.147034,1.947561
2,-1,2048,5,93.477600,179.998367,1.744895
2,-1,2048,6,135.828598,298.875275,1.850147
2,-1,2048,7,-nan,-nan,-nan
2,2,8,2,19.368490,34.452408,0.054342
2,2,8,3,11.318358,20.314726,0.030282
2,2,8,4,8.079782,14.552919,0.021247
2,2,8,5,10.377093,12.663668,0.127985
2,2,8,6,470.213593,302.199219,7.290443
2,2,8,7,4908.826172,3153.872803,76.109192
2,2,16,2,39.362984,70.909760,0.152495
2,2,16,3,25.141392,44.960110,0.068857
2,2,16,4,16.952616,31.114880,0.047722
2,2,16,5,17.425028,24.452944,0.185872
2,2,16,6,146.762909,95.850258,2.270004
2,2,16,7,2384.530029,1531.016357,36.964401
2,2,32,2,68.811981,126.993561,0.354939
2,2,32,3,46.998638,82.555161,0.186590
2,2,32,4,34.518826,60.933678,0.101819
2,2,32,5,32.700684,53.063015,0.224661
2,2,32,6,166.840912,112.898087,2.565822
2,2,32,7,52731.187500,35295.859375,803.601135
2,2,64,2,118.873070,214.646835,0.574445
2,2,64,3,86.173370,157.894470,0.388175
2,2,64,4,68.867134,124.221573,0.247449
2,2,64,5,58.157356,99.443138,0.330900
2,2,64,6,238.276154,176.303360,3.593201
2,2,64,7,69844.187500,44596.980469,1115.271973
2,2,128,2,203.330368,372.123901,1.863608
2,2,128,3,137.731110,253.216980,0.863956
2,2,128,4,123.704666,228.696991,0.741375
2,2,128,5,103.504692,190.020233,0.540816
2,2,128,6,137.966843,172.573502,1.690597
2,2,128,7,853.633362,566.568909,13.118676
2,2,256,2,294.797150,533.645935,3.622938
2,2,256,3,232.245987,412.160797,1.941153
2,2,256,4,181.249878,329.650269,1.251290
2,2,256,5,156.530014,286.332764,1.004066
2,2,256,6,248.752991,292.680969,3.290609
2,2,256,7,1646.062622,1082.778564,25.402800
2,2,512,2,432.713348,775.170776,5.500577
2,2,512,3,336.294037,599.967529,4.178593
2,2,512,4,277.001373,485.498352,2.128383
2,2,512,5,235.980438,417.734131,1.881942
2,2,512,6,408.756165,447.327118,5.661083
2,2,512,7,250.044632,383.079437,2.672261
2,2,1024,2,706.175476,1221.894165,10.513252
2,2,1024,3,515.887756,913.680054,8.127598
2,2,1024,4,456.856689,814.284363,6.762677
2,2,1024,5,366.373688,630.135315,5.727039
2,2,1024,6,329.701813,555.794495,4.333292
2,2,1024,7,340.165955,539.085144,4.766783
2,2,2048,2,1032.303101,1859.162964,18.115946
2,2,2048,3,771.003662,1354.495850,11.310914
2,2,2048,4,636.712708,1129.450439,10.166668
2,2,2048,5,587.950378,1032.605103,8.521598
2,2,2048,6,587.818359,958.145935,8.655648
2,2,2048,7,-nan,-nan,-nan
2,33,8,2,8.198464,29.675892,0.118263
2,33,8,3,4.978658,18.347454,0.072841
2,33,8,4,2.999267,10.855773,0.044385
2,33,8,5,4.953711,14.687383,0.095530
2,33,8,6,258.296997,723.275879,5.196863
2,33,8,7,2696.426270,7550.434082,54.251759
2,33,16,2,20.420288,72.122192,0.216514
2,33,16,3,10.245773,37.051033,0.132845
2,33,16,4,7.520207,27.402811,0.100174
2,33,16,5,8.509207,27.030104,0.149118
2,33,16,6,80.542557,225.684158,1.619178
2,33,16,7,1310.157715,3668.401367,26.358553
2,33,32,2,35.524796,129.018875,0.804887
2,33,32,3,27.322327,98.875359,0.353043
2,33,32,4,19.619013,72.887444,0.294629
2,33,32,5,16.782423,58.883179,0.254709
2,33,32,6,91.722626,258.712646,1.837308
2,33,32,7,29430.966797,83028.585938,590.620300
2,33,64,2,50.691505,180.036911,1.140547
2,33,64,3,40.656399,138.198700,0.961857
2,33,64,4,34.091633,120.994370,0.433272
2,33,64,5,32.842789,114.847992,0.410417
2,33,64,6,129.968887,368.698303,2.579815
2,33,64,7,39821.457031,111848.000000,799.395691
2,33,128,2,81.171188,266.287689,2.153157
2,33,128,3,58.680458,207.902191,1.549875
2,33,128,4,52.267826,183.432159,1.322284
2,33,128,5,46.043419,160.683228,1.213534
2,33,128,6,70.940033,217.086395,1.333309
2,33,128,7,467.414642,1311.274170,9.375132
2,33,256,2,125.350700,382.577759,3.052860
2,33,256,3,91.827972,288.732697,2.456656
2,33,256,4,69.716881,240.726761,2.022567
2,33,256,5,64.785561,217.044418,1.662956
2,33,256,6,127.131516,373.511810,2.748076
2,33,256,7,903.165710,2538.887939,18.239859
2,33,512,2,181.442993,544.636414,4.048783
2,33,512,3,147.955551,438.617828,3.535028
2,33,512,4,120.800430,347.726196,2.815117
2,33,512,5,105.482521,313.566498,2.363369
2,33,512,6,213.757904,621.370911,4.599315
2,33,512,7,117.074280,350.872284,2.709876
2,33,1024,2,281.098389,790.081116,6.570277
2,33,1024,3,203.041901,576.177063,4.461211
2,33,1024,4,179.435242,501.405518,4.196228
2,33,1024,5,146.976028,426.462372,3.584327
2,33,1024,6,136.786636,395.966156,3.343111
2,33,1024,7,149.594910,428.560547,3.600779
2,33,2048,2,482.629608,1531.149292,13.276365
2,33,2048,3,360.790802,1075.877563,6.877717
2,33,2048,4,266.852234,826.737366,5.869256
2,33,2048,5,250.660675,764.696655,4.895085
2,33,2048,6,251.863312,748.597534,5.400083
2,33,2048,7,-nan,-nan,-nan
2,57,8,2,14.795073,28.632446,0.737457
2,57,8,3,7.016479,13.503401,0.305913
2,57,8,4,4.623555,8.938436,0.777903
2,57,8,5,13.181707,25.950037,13.768333
2,57,8,6,735.088074,1448.990845,789.606873
2,57,8,7,7673.905273,15126.807617,8243.179688
2,57,16,2,31.935806,59.878986,1.766362
2,57,16,3,20.135101,38.859047,0.818627
2,57,16,4,13.351170,25.766182,0.678535
2,57,16,5,20.788799,40.697727,19.740150
2,57,16,6,229.010284,451.397705,245.845032
2,57,16,7,3727.639893,7347.785645,4003.602295
2,57,32,2,56.358891,107.092224,3.787809
2,57,32,3,38.983250,73.149849,1.880647
2,57,32,4,28.240574,54.007153,1.169368
2,57,32,5,31.685205,61.415939,22.730713
2,57,32,6,259.294586,511.064880,277.954803
2,57,32,7,81644.390625,161152.203125,87002.695312
2,57,64,2,126.636292,242.241409,15.266412
2,57,64,3,73.128334,138.766830,5.273753
2,57,64,4,51.084179,96.305664,3.610433
2,57,64,5,49.960934,94.798286,27.988167
2,57,64,6,364.108490,717.401672,389.123779
2,57,64,7,112939.601562,222589.953125,120920.273438
2,57,128,2,245.036011,471.315125,38.167156
2,57,128,3,157.515182,301.944672,16.756624
2,57,128,4,119.914207,229.579208,9.436233
2,57,128,5,92.802231,177.259720,17.222153
2,57,128,6,182.145264,357.323608,178.696136
2,57,128,7,1324.623901,2611.746094,1423.219604
2,57,256,2,440.930725,831.603455,77.261780
2,57,256,3,311.435577,593.633911,43.202919
2,57,256,4,232.608856,442.531555,22.859426
2,57,256,5,182.325531,348.960724,32.461483
2,57,256,6,356.613007,699.435303,344.889374
2,57,256,7,2568.998779,5062.461426,2759.437012
2,57,512,2,847.523682,1609.616333,277.436707
2,57,512,3,520.499634,987.704529,103.775711
2,57,512,4,442.254913,835.104309,72.729431
2,57,512,5,352.498444,667.838867,59.685993
2,57,512,6,632.185120,1231.795288,599.660400
2,57,512,7,368.605225,707.432129,240.243759
2,57,1024,2,1209.285522,2337.552490,446.930237
2,57,1024,3,924.335388,1769.741455,280.592834
2,57,1024,4,747.944275,1443.593384,151.384735
2,57,1024,5,644.925293,1232.223389,94.199348
2,57,1024,6,598.305786,1139.489380,161.907852
2,57,1024,7,624.514832,1191.512817,258.020630
2,57,2048,2,3460.310059,6547.455078,1873.255981
2,57,2048,3,1623.444580,3069.918701,744.540710
2,57,2048,4,1351.088379,2589.548096,560.128967
2,57,2048,5,1000.847961,1939.713379,322.417816
2,57,2048,6,977.129028,1912.999756,476.143890
2,57,2048,7,-nan,-nan,-nan
2,65,8,2,14.789014,28.576429,0.737457
2,65,8,3,7.011743,13.474259,0.305942
2,65,8,4,4.617243,8.914463,0.777740
2,65,8,5,13.178504,25.869198,13.768188
2,65,8,6,734.886719,1444.317139,789.617432
2,65,8,7,7671.809082,15077.957031,8243.244141
2,65,16,2,31.978329,59.883068,1.766362
2,65,16,3,20.135252,38.808826,0.818609
2,65,16,4,13.340724,25.715084,0.678109
2,65,16,5,20.782528,40.577679,19.740908
2,65,16,6,228.951920,449.954437,245.858414
2,65,16,7,3726.628174,7324.101562,4003.653809
2,65,32,2,56.518383,107.155792,3.787799
2,65,32,3,39.094933,73.213280,1.880640
2,65,32,4,28.247530,53.930946,1.169364
2,65,32,5,31.687643,61.285938,22.730717
2,65,32,6,259.223267,509.418640,277.957031
2,65,32,7,81617.781250,160670.281250,87004.039062
2,65,64,2,127.082436,242.623993,15.266401
2,65,64,3,73.266136,138.797455,5.273754
2,65,64,4,51.139908,96.309929,3.610790
2,65,64,5,49.949253,94.597153,27.989765
2,65,64,6,364.018402,715.122070,389.124573
2,65,64,7,112911.054688,221872.515625,120920.828125
2,65,128,2,245.021576,471.720154,38.167137
2,65,128,3,157.704147,302.266846,16.756603
2,65,128,4,120.233078,230.067215,9.436236
2,65,128,5,93.124123,177.537933,17.217318
2,65,128,6,182.230774,356.476074,178.669846
2,65,128,7,1324.237427,2603.469482,1423.264404
2,65,256,2,441.216736,831.956116,77.261559
2,65,256,3,311.431458,593.985535,43.202908
2,65,256,4,233.058899,442.802887,22.859325
2,65,256,5,182.753220,349.266449,32.457058
2,65,256,6,356.873230,697.855957,344.929382
2,65,256,7,2568.746338,5046.060059,2759.281250
2,65,512,2,853.395874,1609.748779,277.438538
2,65,512,3,520.319519,987.944153,103.774529
2,65,512,4,442.412659,835.412537,72.728668
2,65,512,5,351.198334,668.185303,59.673061
2,65,512,6,632.283813,1228.890747,599.635620
2,65,512,7,368.845184,706.697876,240.240814
2,65,1024,2,1221.618652,2343.445068,446.935059
2,65,1024,3,933.639709,1771.152710,280.597198
2,65,1024,4,750.145386,1444.078857,151.383163
2,65,1024,5,646.329102,1232.228271,94.196594
2,65,1024,6,599.694946,1139.100586,161.877762
2,65,1024,7,625.765198,1190.923584,258.071503
2,65,2048,2,3485.241211,6546.859863,1873.267334
2,65,2048,3,1636.920166,3073.671631,744.547485
2,65,2048,4,1359.665405,2591.159424,560.135559
2,65,2048,5,1009.040039,1941.943115,322.413727
2,65,2048,6,979.430786,1913.789673,476.020233
2,65,2048,7,-nan,-nan,-nan
2,81,8,2,14.792559,28.632446,0.737449
2,81,8,3,7.019780,13.503405,0.305916
2,81,8,4,4.622408,8.938550,0.778013
2,81,8,5,13.119169,25.947083,13.768416
2,81,8,6,731.373535,1448.808350,789.628418
2,81,8,7,7635.173828,15124.939453,8243.390625
2,81,16,2,31.906485,59.852047,1.766334
2,81,16,3,20.141554,38.856258,0.818596
2,81,16,4,13.360102,25.767469,0.678077
2,81,16,5,20.709051,40.690815,19.741087
2,81,16,6,227.869247,451.362396,245.856155
2,81,16,7,3708.822510,7346.886230,4003.712402
2,81,32,2,56.357353,107.109840,3.787797
2,81,32,3,38.951973,73.100143,1.880579
2,81,32,4,28.246307,54.000698,1.168970
2,81,32,5,31.620668,61.414600,22.731436
2,81,32,6,257.991974,511.008270,277.958862
2,81,32,7,81243.859375,161129.156250,87006.156250
2,81,64,2,126.402138,242.317871,15.266448
2,81,64,3,73.096214,138.774826,5.273739
2,81,64,4,51.025074,96.257988,3.610418
2,81,64,5,49.865303,94.763931,27.989307
2,81,64,6,362.289520,717.342224,389.135437
2,81,64,7,112370.531250,222559.875000,120921.265625
2,81,128,2,244.243469,471.386017,38.166954
2,81,128,3,156.727722,302.055878,16.756655
2,81,128,4,119.293877,229.684967,9.436399
2,81,128,5,92.817802,177.354889,17.216885
2,81,128,6,181.348633,357.318451,178.689240
2,81,128,7,1317.737305,2611.517334,1423.257080
2,81,256,2,438.400299,831.662537,77.261993
2,81,256,3,310.085938,593.646790,43.202747
2,81,256,4,231.632278,442.559387,22.859386
2,81,256,5,182.000458,349.073029,32.465748
2,81,256,6,355.136810,699.486084,344.851288
2,81,256,7,2556.227051,5061.871582,2759.323730
2,81,512,2,849.384644,1608.891479,277.437469
2,81,512,3,519.880493,988.011963,103.775154
2,81,512,4,441.646942,835.328430,72.728867
2,81,512,5,348.849731,667.895874,59.675018
2,81,512,6,629.125244,1231.998779,599.385193
2,81,512,7,366.372742,707.391663,240.106384
2,81,1024,2,1210.743530,2336.194824,446.940338
2,81,1024,3,922.816833,1768.292480,280.602264
2,81,1024,4,749.541687,1443.647827,151.379425
2,81,1024,5,646.854614,1232.357666,94.195656
2,81,1024,6,599.848938,1139.610474,161.900421
2,81,1024,7,625.474548,1191.789795,258.055969
2,81,2048,2,3460.559082,6543.239258,1873.288452
2,81,2048,3,1622.209351,3067.969727,744.556396
2,81,2048,4,1345.439087,2588.057617,560.141418
2,81,2048,5,996.767700,1938.642822,322.425934
2,81,2048,6,972.556396,1913.151123,475.903473
2,81,2048,7,-nan,-nan,-nan
