cancion_id,instrumento,tamano_segmento,grado_polinomio,f_nota,f_volumen,f_dura
6,72,64,7,132503.125000,113894.265625,3250627.000000
6,72,128,2,112.449837,96.192444,227.166809
6,72,128,3,60.782665,52.201714,74.000740
6,72,128,4,48.404350,41.391254,54.241375
6,72,128,5,40.140396,34.762680,431.398621
6,72,128,6,198.006668,170.256210,4810.433594
6,72,128,7,1561.833740,1342.515015,38328.218750
6,72,256,2,220.727997,187.951508,537.347839
6,72,256,3,122.497841,105.586678,244.269913
6,72,256,4,87.693573,74.530296,103.412392
6,72,256,5,80.100067,68.582802,777.110046
6,72,256,6,383.273651,329.307709,9280.327148
6,72,256,7,3028.993652,2603.909180,74310.023438
6,72,512,2,556.852295,478.952515,1699.801392
6,72,512,3,250.385330,216.186157,656.731201
6,72,512,4,145.616333,125.572853,339.521057
6,72,512,5,145.623688,125.062874,875.132996
6,72,512,6,671.341064,576.796326,16221.310547
6,72,512,7,285.931885,245.216812,6447.670898
6,72,1024,2,1051.610718,908.061768,4578.863770
6,72,1024,3,671.507080,578.514709,1941.192749
6,72,1024,4,334.636261,289.966553,886.925842
6,72,1024,5,225.679825,196.273590,912.993591
6,72,1024,6,235.617661,203.108810,3804.105957
6,72,1024,7,320.085907,275.317657,6681.717773
6,72,2048,2,1745.326782,1502.378662,7010.083008
6,72,2048,3,1454.994019,1250.796509,4646.594238
6,72,2048,4,952.262390,816.716431,2720.010010
6,72,2048,5,878.142883,752.596619,1500.930054
6,72,2048,6,649.018494,557.088196,11266.506836
6,72,2048,7,-nan,-nan,-nan
7,-1,8,2,30.087996,58.426018,0.121848
7,-1,8,3,11.385018,22.393040,0.054725
7,-1,8,4,7.739185,15.472319,0.131592
7,-1,8,5,11.683468,22.675947,2.287021
7,-1,8,6,584.953735,1133.948364,131.161713
7,-1,8,7,6105.915039,11836.432617,1369.280640
7,-1,16,2,49.103928,92.050064,0.207849
7,-1,16,3,35.472267,66.857979,0.123556
7,-1,16,4,30.422430,59.188103,0.110011
7,-1,16,5,23.565365,45.531517,3.279226
7,-1,16,6,182.365158,353.543152,40.839748
7,-1,16,7,2966.619141,5750.589844,665.080750
7,-1,32,2,68.914108,122.510147,1.234936
7,-1,32,3,48.003273,91.109993,0.380155
7,-1,32,4,40.368958,76.241684,0.307121
7,-1,32,5,42.150002,79.439896,3.777343
7,-1,32,6,208.676193,404.358917,46.157185
7,-1,32,7,62968.589844,120131.968750,14449.115234
7,-1,64,2,78.895737,139.967026,2.288574
7,-1,64,3,68.757629,123.295753,1.246153
7,-1,64,4,61.707161,111.163300,0.568136
7,-1,64,5,55.967392,105.235809,4.644472
7,-1,64,6,291.796082,564.890869,64.574913
7,-1,64,7,88691.218750,172638.515625,20072.298828
7,-1,128,2,117.235687,214.633774,9.422371
7,-1,128,3,91.234001,163.932739,3.230334
7,-1,128,4,85.967529,153.965408,2.027005
7,-1,128,5,69.970589,126.692619,3.104273
7,-1,128,6,147.161011,281.433136,29.713833
7,-1,128,7,1055.466919,2045.564575,236.620117
7,-1,256,2,153.354385,280.383331,20.742531
7,-1,256,3,122.839958,226.512024,9.962793
7,-1,256,4,113.304955,207.032944,4.568678
7,-1,256,5,102.860825,187.533737,6.122370
7,-1,256,6,274.051086,527.162903,57.586739
7,-1,256,7,2054.494141,3981.917969,460.565521
7,-1,512,2,291.929413,552.550903,44.446419
7,-1,512,3,166.874542,308.483765,22.128302
7,-1,512,4,145.956787,269.927216,13.993116
7,-1,512,5,129.894241,240.824188,9.828511
7,-1,512,6,463.033264,893.952698,100.807068
7,-1,512,7,216.537888,413.105591,40.494915
7,-1,1024,2,770.354309,1487.317993,187.825531
7,-1,1024,3,432.678009,823.065552,78.402786
7,-1,1024,4,292.409454,552.252136,54.397804
7,-1,1024,5,222.506485,415.338043,38.372849
7,-1,1024,6,219.473923,413.501923,37.352970
7,-1,1024,7,265.280426,504.254547,49.490707
7,-1,2048,2,933.348694,1811.716187,235.102051
7,-1,2048,3,893.868469,1718.969116,201.969803
7,-1,2048,4,722.963196,1407.736328,140.894348
7,-1,2048,5,428.195892,816.256104,69.231216
7,-1,2048,6,453.803192,870.373596,89.313278
7,-1,2048,7,-nan,-nan,-nan
7,1,8,2,19.155273,40.255550,0.056227
7,1,8,3,8.458936,17.039045,0.031786
7,1,8,4,5.503061,11.123392,0.021068
7,1,8,5,5.050622,10.937839,0.044932
7,1,8,6,195.739182,454.844849,2.408772
7,1,8,7,2042.767212,4747.048340,25.147434
7,1,16,2,46.969311,96.792900,0.131882
7,1,16,3,24.172377,50.660984,0.069794
7,1,16,4,22.593113,46.912724,0.055548
7,1,16,5,13.625682,28.832748,0.069876
7,1,16,6,61.826904,143.190399,0.750789
7,1,16,7,987.658997,2296.511719,12.221120
7,1,32,2,67.156181,136.557449,0.360967
7,1,32,3,58.193478,119.490944,0.200277
7,1,32,4,44.508472,89.617813,0.150987
7,1,32,5,33.008621,68.267891,0.115655
7,1,32,6,75.898811,173.048416,0.849619
7,1,32,7,15808.341797,36842.148438,286.538727
7,1,64,2,81.151398,173.941879,0.493030
7,1,64,3,73.777649,148.182953,0.420914
7,1,64,4,68.310196,137.149963,0.379042
7,1,64,5,59.757263,120.437454,0.246935
7,1,64,6,109.467583,247.270538,1.207181
7,1,64,7,28344.072266,66327.585938,382.770233
7,1,128,2,143.100403,300.567169,1.533739
7,1,128,3,85.254601,184.368820,0.627309
7,1,128,4,82.465782,168.202621,0.546364
7,1,128,5,78.135002,158.654480,0.477541
7,1,128,6,84.634880,179.770584,0.693458
7,1,128,7,353.986755,818.924927,4.394235
7,1,256,2,164.312271,340.701508,2.552284
7,1,256,3,142.844208,302.613037,1.615023
7,1,256,4,138.799881,294.869873,1.090678
7,1,256,5,103.500832,224.755707,0.814039
7,1,256,6,131.963501,286.910156,1.258959
7,1,256,7,691.472778,1603.178345,8.450433
7,1,512,2,176.361710,371.539764,3.451319
7,1,512,3,163.315826,345.857971,2.666230
7,1,512,4,153.057983,316.901093,1.770208
7,1,512,5,142.403229,301.765259,1.412971
7,1,512,6,204.370773,457.541229,2.170026
7,1,512,7,153.419769,330.286072,1.446613
7,1,1024,2,295.604523,707.031860,3.742545
7,1,1024,3,169.568161,361.857849,3.625154
7,1,1024,4,165.681107,353.509552,2.960464
7,1,1024,5,164.234482,351.681305,2.138799
7,1,1024,6,154.775146,326.920349,1.979198
7,1,1024,7,162.963470,347.485992,2.119672
7,1,2048,2,304.960632,759.168884,3.917047
7,1,2048,3,279.988159,662.294495,3.848363
7,1,2048,4,269.906891,611.622742,3.830122
7,1,2048,5,205.434265,453.691498,3.335130
7,1,2048,6,225.246674,504.440247,3.308218
7,1,2048,7,-nan,-nan,-nan
7,25,8,2,9.133836,15.590715,1.087991
7,25,8,3,5.813015,9.912159,0.816571
7,25,8,4,4.490756,7.735260,8.864977
7,25,8,5,33.892147,59.203163,161.166000
7,25,8,6,1936.846680,3383.601562,9243.425781
7,25,8,7,20219.917969,35323.195312,96497.781250
7,25,16,2,18.669825,32.889149,4.586419
7,25,16,3,10.878403,18.779472,1.580618
7,25,16,4,9.299190,16.034224,6.101048
7,25,16,5,48.938545,85.442535,231.071854
7,25,16,6,603.113708,1053.586182,2878.270508
7,25,16,7,9821.136719,17157.095703,46870.535156
7,25,32,2,29.545946,52.324253,20.283022
7,25,32,3,22.010324,38.765697,6.673088
7,25,32,4,16.267038,28.693922,7.620941
7,25,32,5,57.172218,99.865166,265.868317
7,25,32,6,681.668152,1190.865601,3252.868164
7,25,32,7,213611.343750,373148.437500,1018287.250000
7,25,64,2,60.372681,106.034996,48.913334
7,25,64,3,34.095287,59.964321,22.014090
7,25,64,4,27.725494,48.545052,12.304380
7,25,64,5,72.562630,126.821732,326.083221
7,25,64,6,953.742676,1666.174805,4550.545898
7,25,64,7,296569.312500,518084.875000,1414224.250000
7,25,128,2,114.600060,204.328506,155.042114
7,25,128,3,69.645615,122.615219,59.579750
7,25,128,4,52.473667,92.155907,32.437931
7,25,128,5,57.012844,99.631721,188.795486
7,25,128,6,440.088013,768.565125,2093.272949
7,25,128,7,3493.966553,6103.912109,16678.294922
7,25,256,2,204.854080,346.194214,311.513855
7,25,256,3,129.901184,234.539185,160.641602
7,25,256,4,101.505226,182.440933,84.271919
7,25,256,5,105.656311,187.619675,341.269806
7,25,256,6,851.641602,1487.881836,4052.793457
7,25,256,7,6797.623535,11875.216797,32448.128906
7,25,512,2,496.755859,830.254883,1328.951782
7,25,512,3,245.892776,420.244415,448.317444
7,25,512,4,184.601456,328.680634,290.916077
7,25,512,5,179.348450,318.713470,419.111420
7,25,512,6,1489.054199,2604.785645,7084.262207
7,25,512,7,606.727783,1061.474976,2820.128662
7,25,1024,2,753.199158,1209.122681,2019.223877
7,25,1024,3,509.134644,836.306519,1293.297485
7,25,1024,4,320.707275,538.068237,658.298401
7,25,1024,5,220.830170,383.837402,376.403320
7,25,1024,6,396.925415,696.104065,1657.861328
7,25,1024,7,636.121277,1114.609497,2897.850586
7,25,2048,2,2725.592529,4914.106445,6622.276855
7,25,2048,3,1112.382202,1892.706543,2544.550537
7,25,2048,4,816.449280,1426.466675,1926.259766
7,25,2048,5,493.989960,827.285156,1275.010620
7,25,2048,6,1075.198242,1850.493164,4818.851562
7,25,2048,7,-nan,-nan,-nan
7,32,8,2,10.546544,26.262781,0.164150
7,32,8,3,4.117910,10.216043,0.069730
7,32,8,4,2.843085,7.060911,0.134240
7,32,8,5,11.832736,27.610086,2.283214
7,32,8,6,669.494446,1559.233398,130.936478
7,32,8,7,6989.074219,16277.326172,1366.929443
7,32,16,2,25.816273,63.117321,0.271340
7,32,16,3,13.060763,32.384945,0.177797
7,32,16,4,10.094998,24.983242,0.147307
7,32,16,5,17.658909,41.399143,3.274137
7,32,16,6,208.444748,485.464722,40.769970
7,32,16,7,3394.109863,7904.809570,663.934875
7,32,32,2,41.399487,104.601921,0.996726
7,32,32,3,33.033596,81.700920,0.428853
7,32,32,4,26.815859,67.089729,0.395808
7,32,32,5,27.113567,65.307861,3.774487
7,32,32,6,236.456146,550.921326,46.076794
7,32,32,7,73251.976562,170714.859375,14420.547852
7,32,64,2,52.657433,122.684914,1.242950
7,32,64,3,44.072697,110.330269,1.199710
7,32,64,4,42.262959,102.983894,0.473864
7,32,64,5,45.717499,110.238564,4.636658
7,32,64,6,331.358490,772.527161,64.442017
7,32,64,7,101639.007812,236692.015625,20034.078125
7,32,128,2,73.369827,189.582001,10.371326
7,32,128,3,54.441143,142.719330,3.146306
7,32,128,4,49.536205,131.232330,3.048631
7,32,128,5,48.842213,129.040039,3.313872
7,32,128,6,158.373901,370.252625,29.679255
7,32,128,7,1211.436890,2816.915283,236.166718
7,32,256,2,118.143585,286.542877,18.882647
7,32,256,3,87.826401,197.702423,10.431088
7,32,256,4,67.793640,154.241821,4.690186
7,32,256,5,68.833931,155.520844,6.123340
7,32,256,6,299.050415,698.335022,57.536945
7,32,256,7,2353.717285,5478.521484,459.791290
7,32,512,2,253.055283,651.885132,39.141563
7,32,512,3,133.475082,319.970123,20.111168
7,32,512,4,102.885109,239.446442,13.302846
7,32,512,5,91.884872,206.780807,10.109556
7,32,512,6,517.348999,1205.938477,100.781685
7,32,512,7,218.433517,504.359283,40.326458
7,32,1024,2,770.590698,2009.749512,186.750015
7,32,1024,3,449.021027,1132.092041,74.408813
7,32,1024,4,301.802124,748.071960,53.142281
7,32,1024,5,226.668854,549.007690,36.903744
7,32,1024,6,212.748917,507.064026,36.681278
7,32,1024,7,271.995758,644.861816,48.899303
7,32,2048,2,871.183960,2332.911133,241.672119
7,32,2048,3,821.383972,2228.446777,202.233780
7,32,2048,4,708.841003,1830.907349,134.138397
7,32,2048,5,395.054596,1043.408203,69.778633
7,32,2048,6,480.799194,1160.544312,87.894524
7,32,2048,7,-nan,-nan,-nan
7,56,8,2,8.262103,14.126167,1.069909
7,56,8,3,3.697135,6.323216,0.361278
7,56,8,4,2.408206,4.065042,2.437842
7,56,8,5,14.382873,23.261044,44.113449
7,56,8,6,819.416443,1324.237671,2530.007080
7,56,8,7,8554.324219,13824.527344,26412.349609
7,56,16,2,23.694139,39.191113,3.705380
7,56,16,3,11.439697,19.326534,1.365401
7,56,16,4,8.778982,14.949291,1.855509
7,56,16,5,21.052395,34.138367,63.250378
7,56,16,6,255.170288,412.393799,787.751038
7,56,16,7,4154.957520,6714.857422,12828.777344
7,56,32,2,48.656876,78.157547,9.600834
7,56,32,3,27.631376,45.726845,4.124319
7,56,32,4,18.875124,31.483496,3.012884
7,56,32,5,27.321566,44.590359,72.782082
7,56,32,6,288.609528,466.424988,890.325500
7,56,32,7,90421.906250,146261.937500,278663.781250
7,56,64,2,99.497147,157.922134,27.491249
7,56,64,3,63.715302,101.936462,11.264167
7,56,64,4,38.911602,63.643574,7.442550
7,56,64,5,45.774769,74.497849,89.336548
7,56,64,6,404.192719,653.336365,1245.483398
7,56,64,7,125431.960938,202690.171875,387003.937500
7,56,128,2,246.976364,396.464325,87.855858
7,56,128,3,133.812302,212.523438,36.778721
7,56,128,4,89.588524,142.779373,21.626900
7,56,128,5,70.778297,113.959381,53.923283
7,56,128,6,192.092850,310.616058,573.126587
7,56,128,7,1478.031738,2389.029785,4565.034668
7,56,256,2,446.342712,703.528992,169.681366
7,56,256,3,304.892792,491.154968,91.105164
7,56,256,4,197.224960,316.400757,48.471569
7,56,256,5,154.110306,245.454987,99.439545
7,56,256,6,375.083649,605.603577,1109.475098
7,56,256,7,2864.232666,4629.992676,8880.293945
7,56,512,2,758.281494,1214.400879,658.934143
7,56,512,3,548.626099,869.092102,237.366882
7,56,512,4,406.248199,652.688599,159.333252
7,56,512,5,365.504395,587.784851,152.814392
7,56,512,6,676.796570,1096.760864,1938.142212
7,56,512,7,355.581482,578.725891,774.065308
7,56,1024,2,1842.933716,2976.133057,1216.162720
7,56,1024,3,932.683472,1507.344482,700.606262
7,56,1024,4,667.779785,1070.659912,394.599884
7,56,1024,5,595.679993,949.861633,215.064636
7,56,1024,6,558.935852,898.594177,485.180359
7,56,1024,7,591.743286,952.053528,810.154663
7,56,2048,2,4176.364258,6576.523926,4054.639160
7,56,2048,3,2657.849609,4275.815918,1764.507446
7,56,2048,4,1551.219849,2483.654297,1084.362793
7,56,2048,5,1111.140015,1763.056396,826.885681
7,56,2048,6,852.638428,1355.524536,1416.066528
7,56,2048,7,-nan,-nan,-nan
7,58,8,2,7.992428,19.249575,0.992043
7,58,8,3,3.555503,8.837043,0.484705
7,58,8,4,2.475300,6.098252,2.489522
7,58,8,5,7.550611,18.468138,45.106716
7,58,8,6,423.651642,1036.279541,2587.051758
7,58,8,7,4422.724121,10818.250977,27007.824219
7,58,16,2,19.452971,46.703220,3.174389
7,58,16,3,10.711225,26.093616,1.236790
7,58,16,4,8.389557,20.301500,1.805900
7,58,16,5,11.805112,28.939520,64.676781
7,58,16,6,131.984909,322.837311,805.509399
7,58,16,7,2148.058594,5254.260254,13118.080078
7,58,32,2,30.994221,73.717796,5.694435
7,58,32,3,21.482193,51.292919,3.273501
7,58,32,4,14.804888,36.114304,2.449903
7,58,32,5,17.335299,42.482258,74.414398
7,58,32,6,149.458420,365.569550,910.404602
7,58,32,7,46668.699219,114062.171875,284967.843750
7,58,64,2,73.593094,173.498749,13.243475
7,58,64,3,42.822701,101.954063,6.381667
7,58,64,4,30.575111,72.945839,4.691009
7,58,64,5,30.067108,71.879951,91.282539
7,58,64,6,209.456909,512.159912,1273.652954
7,58,64,7,64887.671875,158663.390625,395741.562500
7,58,128,2,168.842407,394.324829,68.253906
7,58,128,3,86.174644,204.969757,23.967997
7,58,128,4,67.852577,166.038773,18.407892
7,58,128,5,54.588142,132.315659,53.776711
7,58,128,6,105.975250,259.222595,585.960083
7,58,128,7,765.478577,1872.145874,4667.940918
7,58,256,2,328.742920,736.513489,147.617279
7,58,256,3,197.648605,457.719116,72.168800
7,58,256,4,126.691452,292.017975,34.361423
7,58,256,5,96.495575,227.868362,98.750572
7,58,256,6,204.437408,497.893982,1134.418335
7,58,256,7,1489.042358,3643.108398,9080.166016
7,58,512,2,653.088684,1456.481934,686.318665
7,58,512,3,428.417694,960.169556,223.898270
7,58,512,4,281.848236,641.509705,167.665833
7,58,512,5,231.943665,527.231750,146.826614
7,58,512,6,376.142242,906.531738,1982.889526
7,58,512,7,224.129700,522.884766,792.936646
7,58,1024,2,1171.536133,2666.345459,1285.638916
7,58,1024,3,815.521667,1814.502563,730.842773
7,58,1024,4,598.262695,1341.998901,351.803650
7,58,1024,5,529.527771,1184.886597,239.151352
7,58,1024,6,455.712799,1027.409668,495.271912
7,58,1024,7,456.146332,1031.711304,828.231384
7,58,2048,2,2255.619385,5355.608398,4167.091797
7,58,2048,3,1653.008057,3782.767578,1762.502563
7,58,2048,4,1164.594727,2605.890625,1035.752686
7,58,2048,5,955.413025,2128.040527,852.213684
7,58,2048,6,763.150452,1710.779419,1425.601929
7,58,2048,7,-nan,-nan,-nan
7,61,8,2,10.683942,19.829905,1.211176
7,61,8,3,4.714706,8.882431,0.422643
7,61,8,4,3.266422,6.234515,2.457794
7,61,8,5,11.628224,21.849461,44.358788
7,61,8,6,654.282043,1228.910522,2544.117432
7,61,8,7,6830.413574,12829.338867,26559.699219
7,61,16,2,25.399384,47.252022,2.327256
7,61,16,3,14.606779,26.853146,1.267320
7,61,16,4,10.685237,19.669237,1.750448
7,61,16,5,17.715231,33.192883,63.598362
7,61,16,6,203.806015,382.794281,792.137939
7,61,16,7,3317.623291,6231.294434,12900.491211
7,61,32,2,36.015327,66.739059,4.783537
7,61,32,3,28.185081,52.204952,2.481305
7,61,32,4,21.405420,39.796642,2.345918
7,61,32,5,25.950428,48.278164,73.179443
7,61,32,6,230.757019,433.401886,895.312500
7,61,32,7,72376.414062,135819.031250,280265.375000
7,61,64,2,92.184578,171.935150,8.496216
7,61,64,3,50.504944,94.184608,4.947499
7,61,64,4,39.384132,73.673538,3.747235
7,61,64,5,40.998127,76.234184,89.739120
7,61,64,6,323.188019,606.961670,1252.477051
7,61,64,7,100160.632812,188088.875000,389194.656250
7,61,128,2,241.215378,441.360229,94.927292
7,61,128,3,116.811646,217.806702,27.257290
7,61,128,4,98.387810,182.933975,24.998919
7,61,128,5,72.332008,133.012711,53.395977
7,61,128,6,161.188934,301.787598,576.264282
7,61,128,7,1180.824707,2217.868164,4589.991211
7,61,256,2,399.190186,754.639648,183.890533
7,61,256,3,274.394043,499.050690,96.280785
7,61,256,4,163.173370,305.305634,41.566505
7,61,256,5,129.475967,239.766678,98.998482
7,61,256,6,308.257904,578.526550,1115.681030
7,61,256,7,2301.201172,4322.657227,8930.582031
7,61,512,2,834.998047,1566.400391,641.207275
7,61,512,3,505.432922,945.251404,240.354279
7,61,512,4,357.016449,652.161865,140.890182
7,61,512,5,304.009735,554.028564,152.542374
7,61,512,6,561.640442,1050.916260,1952.137085
7,61,512,7,301.426971,558.491089,777.806213
7,61,1024,2,1675.655884,3136.442627,1117.819580
7,61,1024,3,1095.761230,2054.647705,675.612915
7,61,1024,4,759.746582,1416.782104,359.759613
7,61,1024,5,637.210754,1189.539795,201.446548
7,61,1024,6,552.455383,1026.303955,478.110901
7,61,1024,7,564.823853,1050.773315,808.872498
7,61,2048,2,3261.922363,6151.976074,4249.000977
7,61,2048,3,2369.433838,4464.891113,1679.782715
7,61,2048,4,1725.488403,3228.686523,1105.142334
7,61,2048,5,1334.920166,2523.690918,815.418091
7,61,2048,6,1009.334595,1897.795776,1406.120850
7,61,2048,7,-nan,-nan,-nan
7,73,8,2,11.321343,17.454981,1.093105
7,73,8,3,6.250464,9.882585,0.363751
7,73,8,4,4.516414,7.214418,2.069547
7,73,8,5,10.751049,16.597240,37.296909
7,73,8,6,586.567566,900.938232,2139.081055
7,73,8,7,6123.428711,9405.291992,22331.177734
7,73,16,2,27.176039,41.632751,3.204632
7,73,16,3,14.654220,22.699326,1.297106
7,73,16,4,11.083886,17.123045,1.568948
7,73,16,5,16.569796,25.503811,53.470901
7,73,16,6,182.750656,280.700317,666.049866
7,73,16,7,2974.437988,4568.586914,10846.595703
7,73,32,2,41.836437,63.280155,5.383497
7,73,32,3,30.025024,45.859215,3.189537
7,73,32,4,21.284554,33.063812,2.194138
7,73,32,5,23.790878,36.803104,61.530937
7,73,32,6,206.890839,317.780121,752.759949
7,73,32,7,64903.687500,99659.000000,235636.156250
7,73,64,2,112.741608,171.074417,11.293152
7,73,64,3,49.225853,75.293999,6.949727
7,73,64,4,38.766499,59.751892,4.557368
7,73,64,5,38.755135,59.756737,75.471611
7,73,64,6,290.017792,445.506989,1053.085815
7,73,64,7,89888.640625,138082.156250,327230.406250
7,73,128,2,255.399628,381.848267,99.260437
7,73,128,3,149.345261,220.546661,28.766092
7,73,128,4,108.401886,161.778198,27.327757
7,73,128,5,72.091248,108.483124,45.523296
7,73,128,6,146.144989,223.942856,484.528961
7,73,128,7,1057.734253,1624.890137,3859.268066
7,73,256,2,437.455627,649.950745,187.866409
7,73,256,3,273.783264,405.265533,100.934601
7,73,256,4,209.742294,310.661011,44.600090
7,73,256,5,163.774231,241.205338,86.298874
7,73,256,6,290.497101,443.249481,938.231445
7,73,256,7,2058.501221,3161.308350,7508.379883
7,73,512,2,660.011597,990.362976,681.005188
7,73,512,3,487.409058,723.475098,246.791214
7,73,512,4,390.664307,580.205566,150.433502
7,73,512,5,308.442322,453.474579,150.135147
7,73,512,6,520.677368,792.544800,1641.747192
7,73,512,7,307.389587,461.470703,655.649231
7,73,1024,2,1497.505249,2318.757080,1080.952393
7,73,1024,3,790.346191,1192.329468,698.859314
7,73,1024,4,619.606750,936.641724,362.669495
7,73,1024,5,515.887634,769.206482,194.870636
7,73,1024,6,480.480957,714.948120,414.400635
7,73,1024,7,492.615173,735.078247,689.344910
7,73,2048,2,3023.165527,4629.766113,3951.109863
7,73,2048,3,1962.008911,3028.863281,1541.993042
7,73,2048,4,1458.949951,2221.615967,1175.660400
7,73,2048,5,983.502014,1502.789917,767.629517
7,73,2048,6,909.272949,1392.087402,1210.581421
7,73,2048,7,-nan,-nan,-nan
8,-1,8,2,0.001443,0.001902,0.000208
8,-1,8,3,0.020599,0.025641,0.003702
8,-1,8,4,0.659622,0.797449,0.120765
8,-1,8,5,12.008061,14.515297,2.199969
8,-1,8,6,688.702332,832.492371,126.172585
8,-1,8,7,7189.760742,8690.880859,1317.191040
8,-1,16,2,24.286015,20.891958,0.000424
8,-1,16,3,6.414793,5.518298,0.001249
8,-1,16,4,6.183472,5.332582,0.081070
8,-1,16,5,17.550232,21.007055,3.153437
8,-1,16,6,214.530609,259.162994,39.275108
8,-1,16,7,3495.235352,4220.045898,639.631226
8,-1,32,2,28.568104,50.167812,0.000482
8,-1,32,3,26.632418,27.890924,0.002758
8,-1,32,4,26.358858,14.993650,0.080119
8,-1,32,5,24.709969,25.414888,3.627897
8,-1,32,6,242.834061,292.900238,44.391438
8,-1,32,7,80409.593750,90744.625000,13895.534180
8,-1,64,2,29.158916,56.362606,0.000748
8,-1,64,3,28.584795,49.704033,0.007098
8,-1,64,4,27.598612,40.419518,0.097665
8,-1,64,5,36.251221,43.415943,4.448237
8,-1,64,6,340.228333,409.952728,62.105526
8,-1,64,7,107341.304688,125490.953125,19299.087891
8,-1,128,2,86.051865,127.627106,15.262924
8,-1,128,3,35.746361,78.664246,3.819223
8,-1,128,4,35.528812,69.733330,3.818883
8,-1,128,5,33.646255,63.902550,3.181234
8,-1,128,6,158.450836,193.455521,28.562418
8,-1,128,7,1241.042725,1497.396973,227.088776
8,-1,256,2,158.076294,210.672424,28.152061
8,-1,256,3,92.647728,134.047043,15.339204
8,-1,256,4,50.520157,95.965355,6.347158
8,-1,256,5,51.824162,96.501328,6.750054
8,-1,256,6,303.852051,374.886810,55.331940
8,-1,256,7,2408.964355,2915.132568,441.648651
8,-1,512,2,440.757141,565.860596,83.054794
8,-1,512,3,186.989365,242.597473,33.713322
8,-1,512,4,121.342979,166.881302,21.100378
8,-1,512,5,100.610680,140.737930,16.492958
8,-1,512,6,526.196350,647.676697,96.935059
8,-1,512,7,218.667831,274.910614,39.479427
8,-1,1024,2,1023.411377,1310.953003,195.049545
8,-1,1024,3,534.519226,687.413147,101.122322
8,-1,1024,4,215.456833,275.693176,39.029842
8,-1,1024,5,199.289368,259.272675,36.588142
8,-1,1024,6,216.121613,277.412689,39.493885
8,-1,1024,7,274.448792,343.961090,50.084873
8,-1,2048,2,3089.479248,3973.886963,592.077698
8,-1,2048,3,1588.510986,2038.868774,303.842255
8,-1,2048,4,1481.933594,1904.660645,283.406616
8,-1,2048,5,639.439270,822.393188,121.476738
8,-1,2048,6,607.605408,765.048828,113.980713
8,-1,2048,7,-nan,-nan,-nan
8,1,8,2,17.704449,23.583284,0.124909
8,1,8,3,9.770970,13.263552,0.080025
8,1,8,4,6.027971,8.176120,0.107063
8,1,8,5,11.468512,10.956373,1.738951
8,1,8,6,617.709167,547.494202,99.724937
8,1,8,7,6448.392090,5715.212891,1041.094727
8,1,16,2,47.455238,62.107616,0.461138
8,1,16,3,26.400366,34.077328,0.173877
8,1,16,4,20.775570,26.437902,0.142108
8,1,16,5,20.450922,22.135118,2.493982
8,1,16,6,192.747849,171.085602,31.043484
8,1,16,7,3135.841797,2777.535400,505.545715
8,1,32,2,60.562584,80.501152,1.400048
8,1,32,3,52.162491,67.683655,0.557492
8,1,32,4,47.004875,58.735546,0.386362
8,1,32,5,39.032558,47.384136,2.876069
8,1,32,6,219.559906,196.756149,35.085407
8,1,32,7,75078.351562,64170.656250,10971.453125
8,1,64,2,81.336708,109.991524,2.235310
8,1,64,3,63.491615,88.258728,1.388093
8,1,64,4,58.311916,79.292412,0.747286
8,1,64,5,59.028854,74.651550,3.552943
8,1,64,6,307.999573,276.926758,49.085892
8,1,64,7,95657.085938,83680.234375,15250.419922
8,1,128,2,130.998367,179.507278,9.816186
8,1,128,3,94.558708,129.607513,3.323085
8,1,128,4,78.602821,112.935112,2.752640
8,1,128,5,71.882156,100.360863,2.602165
8,1,128,6,154.711075,155.131668,22.570370
8,1,128,7,1114.366211,989.097961,179.534653
8,1,256,2,278.020538,347.576355,32.963608
8,1,256,3,183.743332,232.547363,12.243523
8,1,256,4,128.047577,169.062256,7.583092
8,1,256,5,113.461281,147.935547,6.361461
8,1,256,6,284.483337,271.156647,43.743038
8,1,256,7,2162.116455,1919.506348,348.666962
8,1,512,2,386.335785,488.695648,52.156567
8,1,512,3,305.529755,378.122803,32.454800
8,1,512,4,236.631760,287.154388,17.014072
8,1,512,5,205.463577,255.565079,11.030420
8,1,512,6,497.247986,469.691864,75.911179
8,1,512,7,243.863525,259.784485,31.431486
8,1,1024,2,1218.374268,1475.500488,200.418655
8,1,1024,3,542.220520,671.298096,84.479950
8,1,1024,4,444.809631,530.843689,53.903683
8,1,1024,5,307.304260,392.492584,30.959534
8,1,1024,6,302.015686,354.354919,32.171379
8,1,1024,7,340.872375,379.990326,41.376961
8,1,2048,2,1430.859131,1870.365723,399.864716
8,1,2048,3,1386.911743,1650.654541,274.483490
8,1,2048,4,1361.169312,1588.634888,261.803650
8,1,2048,5,794.227417,953.132446,130.345398
8,1,2048,6,776.117188,879.699097,127.467041
8,1,2048,7,-nan,-nan,-nan
8,25,8,2,20.427370,25.802792,0.194030
8,25,8,3,9.233729,11.702944,0.086437
8,25,8,4,5.868105,7.424012,0.178937
8,25,8,5,12.225846,18.425755,3.067645
8,25,8,6,663.720947,1016.490845,175.928711
8,25,8,7,6929.166016,10612.025391,1836.618408
8,25,16,2,43.413998,57.425114,0.765505
8,25,16,3,30.207203,38.144077,0.271323
8,25,16,4,22.464451,28.604149,0.213971
8,25,16,5,21.932091,31.107227,4.398915
8,25,16,6,206.931213,316.765930,54.766533
