instrumento_nombre,instrumento,nota,nota_nombre,volumen,empieza,dura
Percussion,-1,70,A#4,64.0,137.83436999999998,0.1107281250000085
Percussion,-1,-1,Silencio,0.0,137.945098125,0.007381874999992988
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.95247999999998,0.23622000000000298
Percussion,-1,62,D4,64.0,138.18869999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,138.18869999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,138.18869999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,138.18869999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,138.18869999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,138.18869999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,138.18869999999998,0.11811000000000149
Percussion,-1,62,D4,64.0,138.18869999999998,0.11811000000000149
Percussion,-1,70,A#4,64.0,138.30680999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,138.30680999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,138.30680999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,138.30680999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,138.30680999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,138.30680999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,138.30680999999998,0.1107281250000085
Percussion,-1,-1,Silencio,0.0,138.417538125,0.007381874999992988
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,53,F#3,64.0,138.42492,0.23622000000000298
Percussion,-1,63,D#4,64.0,138.66114,0.11811000000000149
Percussion,-1,63,D#4,64.0,138.66114,0.11811000000000149
Percussion,-1,63,D#4,64.0,138.66114,0.11811000000000149
Percussion,-1,63,D#4,64.0,138.66114,0.11811000000000149
Percussion,-1,63,D#4,64.0,138.66114,0.11811000000000149
Percussion,-1,63,D#4,64.0,138.66114,0.11811000000000149
Percussion,-1,63,D#4,64.0,138.66114,0.11811000000000149
Percussion,-1,63,D#4,64.0,138.66114,0.11811000000000149
Percussion,-1,70,A#4,64.0,138.77925,0.11072812499998008
Percussion,-1,70,A#4,64.0,138.77925,0.11072812499998008
Percussion,-1,70,A#4,64.0,138.77925,0.11072812499998008
Percussion,-1,70,A#4,64.0,138.77925,0.11072812499998008
Percussion,-1,70,A#4,64.0,138.77925,0.11072812499998008
Percussion,-1,70,A#4,64.0,138.77925,0.11072812499998008
Percussion,-1,70,A#4,64.0,138.77925,0.11072812499998008
Percussion,-1,-1,Silencio,0.0,138.88997812499997,0.0073818750000214095
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,52,E3,64.0,138.89736,0.23622000000000298
Percussion,-1,62,D4,64.0,139.13358,0.11811000000000149
Percussion,-1,62,D4,64.0,139.13358,0.11811000000000149
Percussion,-1,62,D4,64.0,139.13358,0.11811000000000149
Percussion,-1,62,D4,64.0,139.13358,0.11811000000000149
Percussion,-1,62,D4,64.0,139.13358,0.11811000000000149
Percussion,-1,62,D4,64.0,139.13358,0.11811000000000149
Percussion,-1,62,D4,64.0,139.13358,0.11811000000000149
Percussion,-1,62,D4,64.0,139.13358,0.11811000000000149
Percussion,-1,70,A#4,64.0,139.25169,0.11072812499998008
Percussion,-1,70,A#4,64.0,139.25169,0.11072812499998008
Percussion,-1,70,A#4,64.0,139.25169,0.11072812499998008
Percussion,-1,70,A#4,64.0,139.25169,0.11072812499998008
Percussion,-1,70,A#4,64.0,139.25169,0.11072812499998008
Percussion,-1,70,A#4,64.0,139.25169,0.11072812499998008
Percussion,-1,70,A#4,64.0,139.25169,0.11072812499998008
Percussion,-1,-1,Silencio,0.0,139.36241812499998,0.007381874999992988
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
Percussion,-1,52,E3,64.0,139.36979999999997,0.23622000000000298
